palavra,canonicidade,tonicidade
gorarmo,False,paroxítona
gorará,True,oxítona
goras,False,paroxítona
gorasse,False,paroxítona
goraste,False,paroxítona
gorava,True,paroxítona
gorda,False,paroxítona
gordas,False,paroxítona
gordinha,False,paroxítona
gordo,False,paroxítona
gordos,False,paroxítona
gorducha,False,paroxítona
gorducho,False,paroxítona
gordura,False,paroxítona
gore,True,paroxítona
gorei,False,oxítona
goremo,True,paroxítona
gores,False,paroxítona
gorila,True,paroxítona
gorjeai,False,oxítona
gorjeei,False,oxítona
gorjeou,False,oxítona
gorjeta,False,paroxítona
goro,True,paroxítona
gorou,False,oxítona
gorro,False,paroxítona
gorros,False,paroxítona
gorá,True,oxítona
gosma,False,paroxítona
gosmas,False,paroxítona
gosmento,False,paroxítona
gosta,False,paroxítona
gostada,False,paroxítona
gostado,False,paroxítona
gostamo,False,paroxítona
gostando,False,paroxítona
gostar,False,oxítona
gostara,False,paroxítona
gostarei,False,oxítona
gostarmo,False,paroxítona
gostará,False,oxítona
gostarão,False,paroxítona
gostas,False,paroxítona
gostasse,False,paroxítona
gostaste,False,paroxítona
gostava,False,paroxítona
goste,False,paroxítona
gostemo,False,paroxítona
gostes,False,paroxítona
gostinho,False,paroxítona
gosto,False,paroxítona
gostos,False,paroxítona
gostosa,False,paroxítona
gostoso,False,paroxítona
gostosão,False,paroxítona
gostá,False,oxítona
gota,True,paroxítona
gotas,False,paroxítona
goteira,False,paroxítona
goteja,True,paroxítona
gotejada,True,paroxítona
gotejado,True,paroxítona
gotejamo,True,paroxítona
gotejara,True,paroxítona
gotejaremo,True,paroxítona
gotejará,True,oxítona
gotejava,True,paroxítona
goteje,True,paroxítona
gotejemo,True,paroxítona
gotejo,True,paroxítona
gotejá,True,oxítona
gotinha,False,paroxítona
gotícula,True,proparoxítona
governa,False,paroxítona
governe,False,paroxítona
governo,False,paroxítona
governá,False,oxítona
goza,True,paroxítona
gozada,True,paroxítona
gozado,True,paroxítona
gozadora,True,paroxítona
gozai,False,oxítona
gozamo,True,paroxítona
gozando,False,paroxítona
gozar,False,oxítona
gozara,True,paroxítona
gozaremo,True,paroxítona
gozarmo,False,paroxítona
gozará,True,oxítona
gozas,False,paroxítona
gozasse,False,paroxítona
gozaste,False,paroxítona
gozava,True,paroxítona
goze,True,paroxítona
gozei,False,oxítona
gozemo,True,paroxítona
gozes,False,paroxítona
gozo,True,paroxítona
gozos,False,paroxítona
gozosa,True,paroxítona
gozoso,True,paroxítona
gozou,False,oxítona
gozá,True,oxítona
graceja,False,paroxítona
graceje,False,paroxítona
gracejo,False,paroxítona
gracejá,False,oxítona
grade,False,paroxítona
grafa,False,paroxítona
grafada,False,paroxítona
grafado,False,paroxítona
grafamo,False,paroxítona
grafara,False,paroxítona
grafará,False,oxítona
grafava,False,paroxítona
grafe,False,paroxítona
grafemo,False,paroxítona
grafita,False,paroxítona
grafite,False,paroxítona
grafo,False,paroxítona
grafá,False,oxítona
gralha,False,paroxítona
grama,False,paroxítona
gramado,False,paroxítona
grampo,False,paroxítona
grana,False,paroxítona
granada,False,paroxítona
grande,False,paroxítona
granito,False,paroxítona
granizo,False,paroxítona
granja,False,paroxítona
grasna,False,paroxítona
grasne,False,paroxítona
grasno,False,paroxítona
grasná,False,oxítona
grata,False,paroxítona
grato,False,paroxítona
grava,False,paroxítona
gravada,False,paroxítona
gravado,False,paroxítona
gravamo,False,paroxítona
gravara,False,paroxítona
gravará,False,oxítona
gravata,False,paroxítona
gravava,False,paroxítona
grave,False,paroxítona
gravemo,False,paroxítona
graveto,False,paroxítona
gravita,False,paroxítona
gravite,False,paroxítona
gravito,False,paroxítona
gravitá,False,oxítona
gravo,False,paroxítona
gravosa,False,paroxítona
gravoso,False,paroxítona
gravura,False,paroxítona
gravá,False,oxítona
graxa,False,paroxítona
graxo,False,paroxítona
graça,False,paroxítona
grega,False,paroxítona
grego,False,paroxítona
grelha,False,paroxítona
grelhe,False,paroxítona
grelho,False,paroxítona
grelhá,False,oxítona
greve,False,paroxítona
grifa,False,paroxítona
grifada,False,paroxítona
grifado,False,paroxítona
grifamo,False,paroxítona
grifara,False,paroxítona
grifará,False,oxítona
grifava,False,paroxítona
grife,False,paroxítona
grifemo,False,paroxítona
grifo,False,paroxítona
grifá,False,oxítona
grila,False,paroxítona
grilada,False,paroxítona
grilado,False,paroxítona
grilamo,False,paroxítona
grilara,False,paroxítona
grilará,False,oxítona
grilava,False,paroxítona
grile,False,paroxítona
grilemo,False,paroxítona
grilo,False,paroxítona
grilá,False,oxítona
grinfa,False,paroxítona
grinfo,False,paroxítona
gringo,False,paroxítona
gripada,False,paroxítona
gripado,False,paroxítona
gripe,False,paroxítona
grita,False,paroxítona
gritada,False,paroxítona
gritado,False,paroxítona
gritamo,False,paroxítona
gritara,False,paroxítona
gritará,False,oxítona
gritava,False,paroxítona
grite,False,paroxítona
gritemo,False,paroxítona
grito,False,paroxítona
gritá,False,oxítona
grossa,False,paroxítona
grosso,False,paroxítona
gruda,False,paroxítona
grudada,False,paroxítona
grudado,False,paroxítona
grudamo,False,paroxítona
grudara,False,paroxítona
grudará,False,oxítona
grudava,False,paroxítona
grude,False,paroxítona
grudemo,False,paroxítona
grudo,False,paroxítona
grudá,False,oxítona
grulha,False,paroxítona
grulhe,False,paroxítona
grulho,False,paroxítona
grulhá,False,oxítona
grumo,False,paroxítona
grupo,False,paroxítona
gruta,False,paroxítona
gráfica,False,proparoxítona
gráfico,False,proparoxítona
grávida,False,proparoxítona
grânulo,False,proparoxítona
guarda,False,paroxítona
guarde,False,paroxítona
guardo,False,paroxítona
guardá,False,oxítona
guelra,False,paroxítona
guerra,False,paroxítona
gueto,False,paroxítona
guichê,False,oxítona
guisa,False,paroxítona
guitarra,False,paroxítona
guizo,False,paroxítona
guiá,False,oxítona
gula,True,paroxítona
gulosa,True,paroxítona
guloso,True,paroxítona
gume,True,paroxítona
gumes,False,paroxítona
guri,True,oxítona
gurizada,True,paroxítona
gusa,True,paroxítona
gustação,False,paroxítona
gálata,True,proparoxítona
gárgula,False,proparoxítona
gélida,True,proparoxítona
gélido,True,proparoxítona
gênero,True,proparoxítona
gênese,True,proparoxítona
gênica,True,proparoxítona
gênico,True,proparoxítona
góis,False,paroxítona
gótica,True,proparoxítona
gótico,True,proparoxítona
gôndola,False,proparoxítona
habilidade,True,paroxítona
habilidosa,True,paroxítona
habilidoso,True,paroxítona
habilita,True,paroxítona
habilitada,True,paroxítona
habilitado,True,paroxítona
habilitamo,True,paroxítona
habilitara,True,paroxítona
habilitaremo,True,paroxítona
habilitará,True,oxítona
habilitava,True,paroxítona
habilite,True,paroxítona
habilitemo,True,paroxítona
habilito,True,paroxítona
habilitá,True,oxítona
habita,True,paroxítona
habitada,True,paroxítona
habitado,True,paroxítona
habitamo,True,paroxítona
habitara,True,paroxítona
habitaremo,True,paroxítona
habitará,True,oxítona
habitava,True,paroxítona
habite,True,paroxítona
habitemo,True,paroxítona
habito,True,paroxítona
habituai,False,oxítona
habituei,False,oxítona
habituou,False,oxítona
habitá,True,oxítona
hachura,False,paroxítona
haja,True,paroxítona
hajamo,True,paroxítona
hajas,False,paroxítona
halitose,True,paroxítona
halo,True,paroxítona
halos,False,paroxítona
haras,False,paroxítona
harpa,False,paroxítona
harpas,False,paroxítona
harpista,False,paroxítona
harém,False,oxítona
haste,False,paroxítona
hasteai,False,oxítona
hasteei,False,oxítona
hasteou,False,oxítona
hastes,False,paroxítona
haure,False,paroxítona
hauri,False,oxítona
havaiana,False,paroxítona
havaiano,False,paroxítona
havana,True,paroxítona
havei,False,oxítona
havemo,True,paroxítona
havendo,False,paroxítona
haver,False,oxítona
haveremo,True,paroxítona
haverá,True,oxítona
havida,True,paroxítona
havido,True,paroxítona
havê,True,oxítona
haxixe,True,paroxítona
hectare,False,paroxítona
helênica,True,proparoxítona
helênico,True,proparoxítona
hematita,True,paroxítona
hematogênica,True,proparoxítona
hematogênico,True,proparoxítona
hematoma,True,paroxítona
hematêmese,True,proparoxítona
hemoderivada,True,paroxítona
hemoderivado,True,paroxítona
hemofílica,True,proparoxítona
hemofílico,True,proparoxítona
heparina,True,paroxítona
hepatite,True,paroxítona
hepatócito,True,proparoxítona
heptano,False,paroxítona
hepática,True,proparoxítona
hepático,True,proparoxítona
hera,True,paroxítona
herança,False,paroxítona
heras,False,paroxítona
herda,False,paroxítona
herdada,False,paroxítona
herdado,False,paroxítona
herdamo,False,paroxítona
herdando,False,paroxítona
herdar,False,oxítona
herdara,False,paroxítona
herdarei,False,oxítona
herdarmo,False,paroxítona
herdará,False,oxítona
herdarão,False,paroxítona
herdas,False,paroxítona
herdasse,False,paroxítona
herdaste,False,paroxítona
herdava,False,paroxítona
herde,False,paroxítona
herdemo,False,paroxítona
herdes,False,paroxítona
herdo,False,paroxítona
herdá,False,oxítona
herege,True,paroxítona
herpes,False,paroxítona
herética,True,proparoxítona
herético,True,proparoxítona
herói,False,oxítona
heróica,False,paroxítona
heróico,False,paroxítona
hesita,True,paroxítona
hesitada,True,paroxítona
hesitado,True,paroxítona
hesitamo,True,paroxítona
hesitara,True,paroxítona
hesitaremo,True,paroxítona
hesitará,True,oxítona
hesitava,True,paroxítona
hesite,True,paroxítona
hesitemo,True,paroxítona
hesito,True,paroxítona
hesitá,True,oxítona
heterodoxo,True,paroxítona
heterozigoto,True,paroxítona
hexano,True,paroxítona
hexágono,True,proparoxítona
hiato,False,paroxítona
hiberna,False,paroxítona
hiberne,False,paroxítona
hiberno,False,paroxítona
hiberná,False,oxítona
hibisco,False,paroxítona
hidrato,False,paroxítona
hiena,False,paroxítona
higiene,False,paroxítona
hilar,False,oxítona
hindu,False,oxítona
hino,True,paroxítona
hinos,False,paroxítona
hipismo,False,paroxítona
hipnose,False,paroxítona
hipofonética,True,proparoxítona
hipofonético,True,proparoxítona
hipopótamo,True,proparoxítona
hipoteca,True,paroxítona
hipotecada,True,paroxítona
hipotecado,True,paroxítona
hipotecamo,True,paroxítona
hipotecara,True,paroxítona
hipotecaremo,True,paroxítona
hipotecará,True,oxítona
hipotecava,True,paroxítona
hipoteco,True,paroxítona
hipotecá,True,oxítona
hipotenusa,True,paroxítona
hipotética,True,proparoxítona
hipotético,True,proparoxítona
hipovolêmica,True,proparoxítona
hipovolêmico,True,proparoxítona
hipótese,True,proparoxítona
hirsuto,False,paroxítona
historiá,False,oxítona
hoje,True,paroxítona
homero,True,paroxítona
homicida,True,paroxítona
homologa,True,paroxítona
homologada,True,paroxítona
homologado,True,paroxítona
homologamo,True,paroxítona
homologara,True,paroxítona
homologaremo,True,paroxítona
homologará,True,oxítona
homologava,True,paroxítona
homologo,True,paroxítona
homologá,True,oxítona
homotópica,True,proparoxítona
homotópico,True,proparoxítona
homozigoto,True,paroxítona
homérica,True,proparoxítona
homérico,True,proparoxítona
homóloga,True,proparoxítona
homólogo,True,proparoxítona
homônima,True,proparoxítona
homônimo,True,proparoxítona
honesta,False,paroxítona
honesto,False,paroxítona
honorifica,True,paroxítona
honorificada,True,paroxítona
honorificado,True,paroxítona
honorificamo,True,paroxítona
honorificara,True,paroxítona
honorificaremo,True,paroxítona
honorificará,True,oxítona
honorificava,True,paroxítona
honorifico,True,paroxítona
honorificá,True,oxítona
honorífica,True,proparoxítona
honorífico,True,proparoxítona
honra,False,paroxítona
honrada,False,paroxítona
honrado,False,paroxítona
honramo,False,paroxítona
honrando,False,paroxítona
honrar,False,oxítona
honrara,False,paroxítona
honrarei,False,oxítona
honrarmo,False,paroxítona
honrará,False,oxítona
honrarão,False,paroxítona
honras,False,paroxítona
honrasse,False,paroxítona
honraste,False,paroxítona
honrava,False,paroxítona
honre,False,paroxítona
honremo,False,paroxítona
honres,False,paroxítona
honro,False,paroxítona
honrosa,False,paroxítona
honroso,False,paroxítona
honrá,False,oxítona
hora,True,paroxítona
horas,False,paroxítona
horda,False,paroxítona
hordas,False,paroxítona
horrenda,False,paroxítona
horrendo,False,paroxítona
horror,False,oxítona
horta,False,paroxítona
hortas,False,paroxítona
hortelão,False,paroxítona
hortense,False,paroxítona
horto,False,paroxítona
hortos,False,paroxítona
hospeda,False,paroxítona
hospedai,False,oxítona
hospede,False,paroxítona
hospedei,False,oxítona
hospedo,False,paroxítona
hospedou,False,oxítona
hospedá,False,oxítona
hostil,False,oxítona
hotel,False,oxítona
houve,False,paroxítona
hulha,False,paroxítona
humana,True,paroxítona
humanidade,True,paroxítona
humaniza,True,paroxítona
humanizada,True,paroxítona
humanizado,True,paroxítona
humanizamo,True,paroxítona
humanizara,True,paroxítona
humanizaremo,True,paroxítona
humanizará,True,oxítona
humanizava,True,paroxítona
humanize,True,paroxítona
humanizemo,True,paroxítona
humanizo,True,paroxítona
humanizá,True,oxítona
humano,True,paroxítona
humilde,False,paroxítona
humilha,False,paroxítona
humilhe,False,paroxítona
humilho,False,paroxítona
humilhá,False,oxítona
humo,True,paroxítona
humor,False,oxítona
humorada,True,paroxítona
humorado,True,paroxítona
humílima,True,proparoxítona
humílimo,True,proparoxítona
huno,True,paroxítona
hunos,False,paroxítona
hurra,False,paroxítona
hábil,False,paroxítona
hábito,True,proparoxítona
hálito,True,proparoxítona
hélice,True,proparoxítona
híbrida,False,proparoxítona
híbrido,False,proparoxítona
hídrica,False,proparoxítona
hídrico,False,proparoxítona
hífen,False,paroxítona
hípica,True,proparoxítona
hípico,True,proparoxítona
hóquei,False,paroxítona
hóspede,False,proparoxítona
húmus,False,paroxítona
húngara,False,proparoxítona
húngaro,False,proparoxítona
iara,False,paroxítona
iate,False,paroxítona
ibérica,False,proparoxítona
ibérico,False,proparoxítona
ice,False,paroxítona
icei,False,oxítona
ida,False,paroxítona
ide,False,paroxítona
ido,False,paroxítona
idílica,False,proparoxítona
idílico,False,proparoxítona
iene,False,paroxítona
igarapé,False,oxítona
ignara,False,paroxítona
ignaro,False,paroxítona
ignora,False,paroxítona
ignoradas,False,paroxítona
ignorados,False,paroxítona
ignoramos,False,paroxítona
ignoraras,False,paroxítona
ignorares,False,paroxítona
ignorarás,False,oxítona
ignoravas,False,paroxítona
ignore,False,paroxítona
ignoremos,False,paroxítona
ignoro,False,paroxítona
ignorá,False,oxítona
ignota,False,paroxítona
ignoto,False,paroxítona
igreja,False,paroxítona
ilhada,False,paroxítona
ilhado,False,paroxítona
ilhamo,False,paroxítona
ilhara,False,paroxítona
ilharemos,False,paroxítona
ilhará,False,oxítona
ilhava,False,paroxítona
ilhemo,False,paroxítona
ilhota,False,paroxítona
ilháramos,False,proparoxítona
ilhávamos,False,proparoxítona
ilibada,False,paroxítona
ilibado,False,paroxítona
iludamo,False,paroxítona
iludida,False,paroxítona
iludido,False,paroxítona
iludimo,False,paroxítona
iludira,False,paroxítona
iludirá,False,oxítona
ilumina,False,paroxítona
ilumine,False,paroxítona
ilumino,False,paroxítona
iluminá,False,oxítona
ilícita,False,proparoxítona
ilícito,False,proparoxítona
ilógica,False,proparoxítona
ilógico,False,proparoxítona
imagina,False,paroxítona
imagine,False,paroxítona
imagino,False,paroxítona
imaginá,False,oxítona
imatura,False,paroxítona
imaturo,False,paroxítona
imitada,False,paroxítona
imitado,False,paroxítona
imitamo,False,paroxítona
imitara,False,paroxítona
imitará,False,oxítona
imitava,False,paroxítona
imitemo,False,paroxítona
imolada,False,paroxítona
imolado,False,paroxítona
imolamo,False,paroxítona
imolara,False,paroxítona
imolará,False,oxítona
imolava,False,paroxítona
imolemo,False,paroxítona
impecável,False,paroxítona
impede,False,paroxítona
impedi,False,oxítona
impedidas,False,paroxítona
