palavra,canonicidade,tonicidade
ganiste,False,paraxítona
ganiu,False,oxítona
ganso,False,paraxítona
gansos,False,paraxítona
ganês,False,oxítona
garanta,False,paraxítona
garante,False,paraxítona
garanti,False,oxítona
garanto,False,paraxítona
garapa,True,paraxítona
garatuja,True,paraxítona
garbo,False,paraxítona
garbos,False,paraxítona
garbosa,False,paraxítona
garboso,False,paraxítona
garfa,False,paraxítona
garfada,False,paraxítona
garfado,False,paraxítona
garfamo,False,paraxítona
garfando,False,paraxítona
garfar,False,oxítona
garfara,False,paraxítona
garfarei,False,oxítona
garfarmo,False,paraxítona
garfará,False,oxítona
garfarão,False,paraxítona
garfas,False,paraxítona
garfasse,False,paraxítona
garfaste,False,paraxítona
garfava,False,paraxítona
garfe,False,paraxítona
garfemo,False,paraxítona
garfes,False,paraxítona
garfo,False,paraxítona
garfos,False,paraxítona
garfá,False,oxítona
gargalha,False,paraxítona
gargalhe,False,paraxítona
gargalho,False,paraxítona
gargalhá,False,oxítona
gargalo,False,paraxítona
garganta,False,paraxítona
gari,True,oxítona
garimpa,False,paraxítona
garimpe,False,paraxítona
garimpo,False,paraxítona
garimpá,False,oxítona
garoada,False,paraxítona
garoado,False,paraxítona
garoamo,False,paraxítona
garoara,False,paraxítona
garoará,False,oxítona
garoava,False,paraxítona
garoemo,False,paraxítona
garota,True,paraxítona
garotada,True,paraxítona
garoto,True,paraxítona
garoupa,False,paraxítona
garra,False,paraxítona
garrafa,False,paraxítona
garrafão,False,paraxítona
garrancho,False,paraxítona
garras,False,paraxítona
garrida,False,paraxítona
garrido,False,paraxítona
garrote,False,paraxítona
garrucha,False,paraxítona
garupa,True,paraxítona
garça,False,paraxítona
garças,False,paraxítona
garçom,False,oxítona
gases,False,paraxítona
gasoduto,True,paraxítona
gasolina,True,paraxítona
gasosa,True,paraxítona
gasoso,True,paraxítona
gasta,False,paraxítona
gastada,False,paraxítona
gastado,False,paraxítona
gastamo,False,paraxítona
gastando,False,paraxítona
gastar,False,oxítona
gastara,False,paraxítona
gastarei,False,oxítona
gastarmo,False,paraxítona
gastará,False,oxítona
gastarão,False,paraxítona
gastas,False,paraxítona
gastasse,False,paraxítona
gastaste,False,paraxítona
gastava,False,paraxítona
gaste,False,paraxítona
gastemo,False,paraxítona
gastes,False,paraxítona
gasto,False,paraxítona
gastos,False,paraxítona
gastá,False,oxítona
gata,True,paraxítona
gatas,False,paraxítona
gatilho,False,paraxítona
gatinha,False,paraxítona
gatinho,False,paraxítona
gato,True,paraxítona
gatono,True,paraxítona
gatos,False,paraxítona
gatuna,True,paraxítona
gatuno,True,paraxítona
gaveta,True,paraxítona
gazela,True,paraxítona
gazeta,True,paraxítona
gaúcha,False,paraxítona
gaúcho,False,paraxítona
geada,False,paraxítona
geado,False,paraxítona
geai,False,oxítona
geamo,False,paraxítona
geando,False,paraxítona
gear,False,oxítona
geara,False,paraxítona
gearmo,False,paraxítona
geará,False,oxítona
geasse,False,paraxítona
geaste,False,paraxítona
geava,False,paraxítona
geei,False,oxítona
geemo,False,paraxítona
gela,True,paraxítona
gelada,True,paraxítona
gelado,True,paraxítona
gelai,False,oxítona
gelamo,True,paraxítona
gelando,False,paraxítona
gelar,False,oxítona
gelara,True,paraxítona
gelaremo,True,paraxítona
gelarmo,False,paraxítona
gelará,True,oxítona
gelas,False,paraxítona
gelasse,False,paraxítona
gelaste,False,paraxítona
gelatina,True,paraxítona
gelatinosa,True,paraxítona
gelatinoso,True,paraxítona
gelava,True,paraxítona
gele,True,paraxítona
gelei,False,oxítona
geleira,False,paraxítona
gelemo,True,paraxítona
geles,False,paraxítona
gelo,True,paraxítona
gelos,False,paraxítona
gelou,False,oxítona
gelá,True,oxítona
gema,True,paraxítona
gemada,True,paraxítona
gemamo,True,paraxítona
gemas,False,paraxítona
geme,True,paraxítona
gemei,False,oxítona
gememo,True,paraxítona
gemendo,False,paraxítona
gemer,False,oxítona
gemera,True,paraxítona
gemeremo,True,paraxítona
gemermo,False,paraxítona
gemerá,True,oxítona
gemes,False,paraxítona
gemesse,False,paraxítona
gemeste,False,paraxítona
gemeu,False,oxítona
gemi,True,oxítona
gemida,True,paraxítona
gemido,True,paraxítona
geminada,True,paraxítona
geminado,True,paraxítona
gemo,True,paraxítona
gemê,True,oxítona
gendarme,False,paraxítona
gene,True,paraxítona
genebra,False,paraxítona
generalato,True,paraxítona
generalidade,True,paraxítona
generaliza,True,paraxítona
generalizada,True,paraxítona
generalizado,True,paraxítona
generalizamo,True,paraxítona
generalizara,True,paraxítona
generalizaremo,True,paraxítona
generalizará,True,oxítona
generalizava,True,paraxítona
generalize,True,paraxítona
generalizemo,True,paraxítona
generalizo,True,paraxítona
generalizá,True,oxítona
generosa,True,paraxítona
generosidade,True,paraxítona
generoso,True,paraxítona
genes,False,paraxítona
gengiva,False,paraxítona
geniosa,False,paraxítona
genioso,False,paraxítona
genitora,True,paraxítona
genro,False,paraxítona
genros,False,paraxítona
gentalha,False,paraxítona
gente,False,paraxítona
gentes,False,paraxítona
gentil,False,oxítona
gentinha,False,paraxítona
genérica,True,proparoxítona
genérico,True,proparoxítona
genética,True,proparoxítona
genético,True,proparoxítona
genótipo,True,proparoxítona
geou,False,oxítona
gera,True,paraxítona
gerada,True,paraxítona
gerado,True,paraxítona
geradora,True,paraxítona
gerai,False,oxítona
geral,False,oxítona
geramo,True,paraxítona
gerando,False,paraxítona
gerar,False,oxítona
gerara,True,paraxítona
geraremo,True,paraxítona
gerarmo,False,paraxítona
gerará,True,oxítona
geras,False,paraxítona
gerasse,False,paraxítona
geraste,False,paraxítona
gerativo,True,paraxítona
gerava,True,paraxítona
gere,True,paraxítona
gerei,False,oxítona
geremo,True,paraxítona
gerente,False,paraxítona
geres,False,paraxítona
geri,True,oxítona
gerida,True,paraxítona
gerido,True,paraxítona
gerimo,True,paraxítona
gerindo,False,paraxítona
gerir,False,oxítona
gerira,True,paraxítona
geriremo,True,paraxítona
gerirmo,False,paraxítona
gerirá,True,oxítona
gerisse,False,paraxítona
geriste,False,paraxítona
geriu,False,oxítona
germano,False,paraxítona
germe,False,paraxítona
germes,False,paraxítona
germina,False,paraxítona
germinai,False,oxítona
germine,False,paraxítona
germinei,False,oxítona
germino,False,paraxítona
germinou,False,oxítona
germiná,False,oxítona
gero,True,paraxítona
gerou,False,oxítona
gerá,True,oxítona
gesso,False,paraxítona
gessos,False,paraxítona
gesta,False,paraxítona
gestante,False,paraxítona
gestas,False,paraxítona
gestação,False,paraxítona
gesto,False,paraxítona
gestor,False,oxítona
gestora,False,paraxítona
gestos,False,paraxítona
gibão,False,paraxítona
gibões,False,paraxítona
giganta,False,paraxítona
gigante,False,paraxítona
ginasta,False,paraxítona
gincana,False,paraxítona
ginecológica,True,proparoxítona
ginecológico,True,proparoxítona
ginete,True,paraxítona
ginga,False,paraxítona
gingada,False,paraxítona
gingado,False,paraxítona
gingamo,False,paraxítona
gingando,False,paraxítona
gingar,False,oxítona
gingara,False,paraxítona
gingarei,False,oxítona
gingarmo,False,paraxítona
gingará,False,oxítona
gingarão,False,paraxítona
gingas,False,paraxítona
gingasse,False,paraxítona
gingaste,False,paraxítona
gingava,False,paraxítona
gingo,False,paraxítona
ginguei,False,oxítona
ginguemo,False,paraxítona
gingá,False,oxítona
gira,True,paraxítona
girada,True,paraxítona
girado,True,paraxítona
girafa,True,paraxítona
girai,False,oxítona
giramo,True,paraxítona
girando,False,paraxítona
girar,False,oxítona
girara,True,paraxítona
giraremo,True,paraxítona
girarmo,False,paraxítona
girará,True,oxítona
giras,False,paraxítona
girasse,False,paraxítona
giraste,False,paraxítona
girava,True,paraxítona
gire,True,paraxítona
girei,False,oxítona
giremo,True,paraxítona
gires,False,paraxítona
girino,True,paraxítona
giro,True,paraxítona
giros,False,paraxítona
girou,False,oxítona
girá,True,oxítona
glande,False,paraxítona
gleba,False,paraxítona
glicose,False,paraxítona
globo,False,paraxítona
glosa,False,paraxítona
glosada,False,paraxítona
glosado,False,paraxítona
glosamo,False,paraxítona
glosara,False,paraxítona
glosará,False,oxítona
glosava,False,paraxítona
glose,False,paraxítona
glosemo,False,paraxítona
gloso,False,paraxítona
glosá,False,oxítona
glutona,False,paraxítona
glóbulo,False,proparoxítona
glótica,False,proparoxítona
glótico,False,proparoxítona
goela,False,paraxítona
gola,True,paraxítona
golas,False,paraxítona
golaço,True,paraxítona
gole,True,paraxítona
goleada,False,paraxítona
goleado,False,paraxítona
goleamo,False,paraxítona
goleara,False,paraxítona
goleará,False,oxítona
goleava,False,paraxítona
goleemo,False,paraxítona
goleira,False,paraxítona
goleiro,False,paraxítona
goles,False,paraxítona
golfada,False,paraxítona
golfinho,False,paraxítona
golfo,False,paraxítona
golfos,False,paraxítona
golpe,False,paraxítona
golpeai,False,oxítona
golpeei,False,oxítona
golpeou,False,oxítona
golpes,False,paraxítona
goma,True,paraxítona
gomas,False,paraxítona
gomo,True,paraxítona
gomos,False,paraxítona
gongo,False,paraxítona
gongos,False,paraxítona
gonzo,False,paraxítona
gonzos,False,paraxítona
gora,True,paraxítona
gorada,True,paraxítona
gorado,True,paraxítona
gorai,False,oxítona
goramo,True,paraxítona
gorando,False,paraxítona
gorar,False,oxítona
gorara,True,paraxítona
goraremo,True,paraxítona
gorarmo,False,paraxítona
gorará,True,oxítona
goras,False,paraxítona
gorasse,False,paraxítona
goraste,False,paraxítona
gorava,True,paraxítona
gorda,False,paraxítona
gordas,False,paraxítona
gordinha,False,paraxítona
gordo,False,paraxítona
gordos,False,paraxítona
gorducha,False,paraxítona
gorducho,False,paraxítona
gordura,False,paraxítona
gore,True,paraxítona
gorei,False,oxítona
goremo,True,paraxítona
gores,False,paraxítona
gorila,True,paraxítona
gorjeai,False,oxítona
gorjeei,False,oxítona
gorjeou,False,oxítona
gorjeta,False,paraxítona
goro,True,paraxítona
gorou,False,oxítona
gorro,False,paraxítona
gorros,False,paraxítona
gorá,True,oxítona
gosma,False,paraxítona
gosmas,False,paraxítona
gosmento,False,paraxítona
gosta,False,paraxítona
gostada,False,paraxítona
gostado,False,paraxítona
gostamo,False,paraxítona
gostando,False,paraxítona
gostar,False,oxítona
gostara,False,paraxítona
gostarei,False,oxítona
gostarmo,False,paraxítona
gostará,False,oxítona
gostarão,False,paraxítona
gostas,False,paraxítona
gostasse,False,paraxítona
gostaste,False,paraxítona
gostava,False,paraxítona
goste,False,paraxítona
gostemo,False,paraxítona
gostes,False,paraxítona
gostinho,False,paraxítona
gosto,False,paraxítona
gostos,False,paraxítona
gostosa,False,paraxítona
gostoso,False,paraxítona
gostosão,False,paraxítona
gostá,False,oxítona
gota,True,paraxítona
gotas,False,paraxítona
goteira,False,paraxítona
goteja,True,paraxítona
gotejada,True,paraxítona
gotejado,True,paraxítona
gotejamo,True,paraxítona
gotejara,True,paraxítona
gotejaremo,True,paraxítona
gotejará,True,oxítona
gotejava,True,paraxítona
goteje,True,paraxítona
gotejemo,True,paraxítona
gotejo,True,paraxítona
gotejá,True,oxítona
gotinha,False,paraxítona
gotícula,True,proparoxítona
governa,False,paraxítona
governe,False,paraxítona
governo,False,paraxítona
governá,False,oxítona
goza,True,paraxítona
gozada,True,paraxítona
gozado,True,paraxítona
gozadora,True,paraxítona
gozai,False,oxítona
gozamo,True,paraxítona
gozando,False,paraxítona
gozar,False,oxítona
gozara,True,paraxítona
gozaremo,True,paraxítona
gozarmo,False,paraxítona
gozará,True,oxítona
gozas,False,paraxítona
gozasse,False,paraxítona
gozaste,False,paraxítona
gozava,True,paraxítona
goze,True,paraxítona
gozei,False,oxítona
gozemo,True,paraxítona
gozes,False,paraxítona
gozo,True,paraxítona
gozos,False,paraxítona
gozosa,True,paraxítona
gozoso,True,paraxítona
gozou,False,oxítona
gozá,True,oxítona
graceja,False,paraxítona
graceje,False,paraxítona
gracejo,False,paraxítona
gracejá,False,oxítona
grade,False,paraxítona
grafa,False,paraxítona
grafada,False,paraxítona
grafado,False,paraxítona
grafamo,False,paraxítona
grafara,False,paraxítona
grafará,False,oxítona
grafava,False,paraxítona
grafe,False,paraxítona
grafemo,False,paraxítona
grafita,False,paraxítona
grafite,False,paraxítona
grafo,False,paraxítona
grafá,False,oxítona
gralha,False,paraxítona
grama,False,paraxítona
gramado,False,paraxítona
grampo,False,paraxítona
grana,False,paraxítona
granada,False,paraxítona
grande,False,paraxítona
granito,False,paraxítona
granizo,False,paraxítona
granja,False,paraxítona
grasna,False,paraxítona
grasne,False,paraxítona
grasno,False,paraxítona
grasná,False,oxítona
grata,False,paraxítona
grato,False,paraxítona
grava,False,paraxítona
gravada,False,paraxítona
gravado,False,paraxítona
gravamo,False,paraxítona
gravara,False,paraxítona
gravará,False,oxítona
gravata,False,paraxítona
gravava,False,paraxítona
grave,False,paraxítona
gravemo,False,paraxítona
graveto,False,paraxítona
gravita,False,paraxítona
gravite,False,paraxítona
gravito,False,paraxítona
gravitá,False,oxítona
gravo,False,paraxítona
gravosa,False,paraxítona
gravoso,False,paraxítona
gravura,False,paraxítona
gravá,False,oxítona
graxa,False,paraxítona
graxo,False,paraxítona
graça,False,paraxítona
grega,False,paraxítona
grego,False,paraxítona
grelha,False,paraxítona
grelhe,False,paraxítona
grelho,False,paraxítona
grelhá,False,oxítona
greve,False,paraxítona
grifa,False,paraxítona
grifada,False,paraxítona
grifado,False,paraxítona
grifamo,False,paraxítona
grifara,False,paraxítona
grifará,False,oxítona
grifava,False,paraxítona
grife,False,paraxítona
grifemo,False,paraxítona
grifo,False,paraxítona
grifá,False,oxítona
grila,False,paraxítona
grilada,False,paraxítona
grilado,False,paraxítona
grilamo,False,paraxítona
grilara,False,paraxítona
grilará,False,oxítona
grilava,False,paraxítona
grile,False,paraxítona
grilemo,False,paraxítona
grilo,False,paraxítona
grilá,False,oxítona
grinfa,False,paraxítona
grinfo,False,paraxítona
gringo,False,paraxítona
gripada,False,paraxítona
gripado,False,paraxítona
gripe,False,paraxítona
grita,False,paraxítona
gritada,False,paraxítona
gritado,False,paraxítona
gritamo,False,paraxítona
gritara,False,paraxítona
gritará,False,oxítona
gritava,False,paraxítona
grite,False,paraxítona
gritemo,False,paraxítona
grito,False,paraxítona
gritá,False,oxítona
grossa,False,paraxítona
grosso,False,paraxítona
gruda,False,paraxítona
grudada,False,paraxítona
grudado,False,paraxítona
grudamo,False,paraxítona
grudara,False,paraxítona
grudará,False,oxítona
grudava,False,paraxítona
grude,False,paraxítona
grudemo,False,paraxítona
grudo,False,paraxítona
grudá,False,oxítona
grulha,False,paraxítona
grulhe,False,paraxítona
grulho,False,paraxítona
grulhá,False,oxítona
grumo,False,paraxítona
grupo,False,paraxítona
gruta,False,paraxítona
gráfica,False,proparoxítona
gráfico,False,proparoxítona
grávida,False,proparoxítona
grânulo,False,proparoxítona
guarda,False,paraxítona
guarde,False,paraxítona
guardo,False,paraxítona
guardá,False,oxítona
guelra,False,paraxítona
guerra,False,paraxítona
gueto,False,paraxítona
guichê,False,oxítona
guisa,False,paraxítona
guitarra,False,paraxítona
guizo,False,paraxítona
guiá,False,oxítona
gula,True,paraxítona
gulosa,True,paraxítona
guloso,True,paraxítona
gume,True,paraxítona
gumes,False,paraxítona
guri,True,oxítona
gurizada,True,paraxítona
gusa,True,paraxítona
gustação,False,paraxítona
gálata,True,proparoxítona
gárgula,False,proparoxítona
gélida,True,proparoxítona
gélido,True,proparoxítona
gênero,True,proparoxítona
gênese,True,proparoxítona
gênica,True,proparoxítona
gênico,True,proparoxítona
góis,False,paraxítona
gótica,True,proparoxítona
gótico,True,proparoxítona
gôndola,False,proparoxítona
habilidade,True,paraxítona
habilidosa,True,paraxítona
habilidoso,True,paraxítona
